gene1,gene2,statistic,pvalue
NINJ2,SH3TC2-DT,0.870306654017356,0.000109167300319
NINJ2,SLC45A3,0.9840359939747764,1.3523581749612635e-09
NINJ2,SLC5A11,0.9441435810687632,1.2281866406490396e-06
NINJ2,SLC6A9,0.9532598606290796,4.691884720397718e-07
NINJ2,SMIM5,0.910120476680399,1.572358143147038e-05
NINJ2,SOX10,0.9172435446809958,1.012557862863973e-05
NINJ2,ST18,0.9238125791386688,6.508346171142224e-06
NINJ2,TF,0.9851872472742654,8.979780424829755e-10
NINJ2,TGFA,0.959139476243129,2.2655259288885425e-07
NINJ2,TMEM125,0.9598711993308487,2.0540974510175779e-07
NINJ2,TMEM233,0.8610777733435667,0.0001564025454882
NINJ2,TMEM235,0.9478557937180913,8.474819106175663e-07
NINJ2,TMEM255A,0.8712336767482863,0.0001051391417354
NINJ2,TMEM63A,0.9420631071516,1.4957436136600126e-06
NINJ2,TMEM88B,0.932953392871424,3.280633182808935e-06
NINJ2,TMT1B,0.9063231746535588,1.959473498485229e-05
NINJ2,TRIM59,0.9676979209886848,6.323286935540353e-08
NINJ2,TYMS,0.9027047247537096,2.3964095742529637e-05
NINJ2,UGT8,0.9613289705425804,1.680573644046521e-07
NIPAL4,PACC1,0.9297672339899384,4.208699637762921e-06
NIPAL4,PLXNB3,0.9179082439968288,9.69894811489604e-06
NIPAL4,PPP1R14A,0.8953608776255426,3.524164570710982e-05
NIPAL4,PRR18,0.8911650514586589,4.33857285024812e-05
NIPAL4,PTPRH,0.852231611392808,0.0002157532358106
NIPAL4,RTKN,0.8561828085810604,0.000187360913168
NIPAL4,S1PR5,0.8909428837074369,4.385570983676508e-05
NIPAL4,SH3TC2-DT,0.922510917539699,7.125681218555636e-06
NIPAL4,SLC35D2-HSD17B3,0.8759135034385531,8.6577249190431e-05
NIPAL4,SLC45A3,0.9636534593362452,1.2004199122451165e-07
NIPAL4,SLC5A11,0.9674162072613328,6.629005502394563e-08
NIPAL4,SLC6A9,0.9276170375318749,4.94710357817865e-06
NIPAL4,SMIM5,0.8800306176235222,7.250667617182928e-05
NIPAL4,SOX10,0.8556686340364471,0.0001908769607133
NIPAL4,ST18,0.9032953051051492,2.3201990750591e-05
NIPAL4,TF,0.971787583590892,3.0270411162648776e-08
NIPAL4,TGFA,0.9529961720566836,4.836854510875835e-07
NIPAL4,TMEM125,0.959021239937688,2.301291155353596e-07
NIPAL4,TMEM233,0.8907300751847421,4.430971548688057e-05
NIPAL4,TMEM235,0.9608997296879496,1.78428559778113e-07
NIPAL4,TMEM255A,0.8585752137946465,0.0001716732952064
NIPAL4,TMEM63A,0.926250927791,5.468268767367481e-06
NIPAL4,TMEM88B,0.9355607534276462,2.651091324200201e-06
NIPAL4,TMT1B,0.8736487730092565,9.520038354654126e-05
NIPAL4,TRIM59,0.9597470779076828,2.0887842144491162e-07
NIPAL4,TYMS,0.8709704134190711,0.0001062708035022
NIPAL4,UGT8,0.9365257165646024,2.444573934452577e-06
NSUN7,OLR1,0.9144942871787908,1.2054061090948955e-05
NSUN7,PARP15,0.8720078413481652,0.0001018670280146
NSUN7,PIK3R5,0.908173051981308,1.762319006315107e-05
NSUN7,PLD4,0.8819999767981492,6.645820363387547e-05
NSUN7,PTGS1,0.876238519748105,8.539281076770049e-05
NSUN7,RASAL3,0.8907112140104657,4.4350135177300506e-05
NSUN7,RNASE6,0.9016389856449714,2.539026458096452e-05
NSUN7,SELPLG,0.8822204939446114,6.58069233210322e-05
NSUN7,ST6GALNAC2,0.9065449528730564,1.9349417874589224e-05
NSUN7,TLR1,0.9091586238221911,1.6640014274002478e-05
NSUN7,TLR6,0.8649790153276452,0.0001347755480774
NSUN7,TREM2,0.9370060203691566,2.3467512197313523e-06
NSUN7,WDFY4,0.931478809704236,3.686975223338485e-06
NXPH4,TF,0.8754700350659984,8.821452304540104e-05
NXPH4,TGFA,0.8534009437227019,0.000207016553298
NXPH4,TMEM125,0.8883836577234578,4.957035625299591e-05
NXPH4,TMEM233,0.890238859176243,4.537208769752103e-05
OLR1,P2RY12,0.8772130020987867,8.19190688348458e-05
OLR1,P2RY13,0.8859235400482092,5.5612316289767417e-05
OLR1,PARP15,0.8719411586515431,0.0001021456251189
OLR1,PIK3R5,0.8702551562447962,0.0001093946353661
OLR1,PLD4,0.8558493972003177,0.0001896349195509
OLR1,PTGS1,0.8756713822857942,8.746811190971909e-05
OLR1,SMIM35,0.9029918088223172,2.359115742820973e-05
OLR1,TLR1,0.918223575664974,9.501693295919773e-06
OLR1,TREM2,0.901868127104679,2.5078013174724308e-05
OLR1,TREML1,0.8663173056349164,0.000127933546248
OLR1,WDFY4,0.8699215524599231,0.0001108764981992
P2RY12,P2RY13,0.9400610041049616,1.7960220844325049e-06
P2RY12,PLD4,0.9241139783134648,6.371756974859749e-06
P2RY12,PTGS1,0.9410432195459806,1.6431472946248086e-06
P2RY12,RNASE6,0.8782986446037147,7.818323091846079e-05
P2RY12,SELPLG,0.912656278778296,1.3500889575948978e-05
P2RY12,SMIM35,0.9223021601847264,7.228943043051614e-06
P2RY12,SUSD3,0.8833259319217465,6.261871103513068e-05
P2RY12,TLR1,0.8972438681163997,3.201127374107253e-05
P2RY12,WDFY4,0.8622930690263639,0.0001493885809092
P2RY13,PARP15,0.8587858715596594,0.0001703437970617
P2RY13,PLD4,0.9228548001875908,6.958179081256505e-06
P2RY13,PTGS1,0.9509441642225404,6.093969558142145e-07
P2RY13,RASAL3,0.8750728165307129,8.970198845974164e-05
P2RY13,RNASE6,0.8771470939383701,8.215038481436281e-05
P2RY13,SELPLG,0.939201385883634,1.9390863583289555e-06
P2RY13,SMIM35,0.9132604894008428,1.3010629924367828e-05
P2RY13,SUSD3,0.9550473640282886,3.799358883985828e-07
P2RY13,SYK,0.8748880691259634,9.040061414145084e-05
P2RY13,TLR1,0.9355668496586982,2.649743729580734e-06
P2RY13,TLR6,0.9209260152262978,7.94030617165512e-06
P2RY13,TMEM119,0.8603435256227842,0.0001607658345975
P2RY13,TREM2,0.9132492991970474,1.301957734181031e-05
P2RY13,WDFY4,0.9112563764662308,1.4694145134777974e-05
PACC1,PLD1,0.8862720310532075,5.472228135724231e-05
PACC1,PLXNB3,0.9194989306804512,8.736630780051219e-06
PACC1,PPP1R14A,0.8960027577938141,3.4112350868859006e-05
PACC1,PRR18,0.9225568753524688,7.103108975915189e-06
PACC1,PTPRH,0.8798850587740674,7.29706432154527e-05
PACC1,RNF125,0.9366352731876793,2.421975322456217e-06
PACC1,RTKN,0.8824911921016302,6.501443931116058e-05
PACC1,S1PR5,0.8892505111516203,4.757157257052957e-05
PACC1,SLC45A3,0.9165638069365288,1.057739022111526e-05
PACC1,SLC5A11,0.8755458361096874,8.793292645045053e-05
PACC1,SLC6A9,0.9341507727886664,2.9780368987234e-06
PACC1,SMIM5,0.8657094068245149,0.0001310061658763
PACC1,SOX10,0.9146098288429324,1.1967469013249124e-05
PACC1,ST18,0.9203509277625208,8.253834837485319e-06
PACC1,TF,0.960888383688064,1.7870959345864758e-07
PACC1,TGFA,0.9640318147800424,1.134110570605966e-07
PACC1,TMEM125,0.9241825895848677,6.340989420004809e-06
PACC1,TMEM235,0.8655715830922471,0.0001317109196163
PACC1,TMEM255A,0.8610350669280905,0.0001566537131879
PACC1,TMEM63A,0.9268655129224646,5.228582250593488e-06
PACC1,TMEM88B,0.9198960774445172,8.508824810726253e-06
PACC1,TMT1B,0.8650538134266469,0.0001343856002945
PACC1,TRIM59,0.9281011874923466,4.7723498140957085e-06
PACC1,TYMS,0.9261347683116384,5.514552331224475e-06
PACC1,UGT8,0.9841171319744088,1.3151884223618878e-09
PARP15,SAMSN1,0.858161913113663,0.0001743057409078
PARP15,SMIM35,0.863025082664612,0.0001452864894523
PARP15,SUSD3,0.8631779470556222,0.0001444413188438
PARP15,SYNGR4,0.8754804508139422,8.817578642956142e-05
PARP15,TLR1,0.8703210728838923,0.0001091037164621
PARP15,TREM2,0.871037508384354,0.0001059814695465
PARP15,WDFY4,0.8598261014435407,0.0001638985333632
PARP15,XIRP1,0.868081878434594,0.0001193391340927
PCSK9,SLC6A9,0.8754218962039857,8.839373046718781e-05
PCSK9,TMT1B,0.8903233391280052,4.51879390129912e-05
PDYN,TMEM272,0.8814897004971685,6.798507756674347e-05
PDYN,TSPAN2,0.8523994231914142,0.0002144817059437
PDYN,ZNF300,0.8776690765702058,8.033264291582408e-05
PIK3R5,RASAL3,0.862518914588187,0.0001481132461522
PIK3R5,RNASE6,0.9084313757547464,1.7361086500820472e-05
PIK3R5,SELPLG,0.8863088287321471,5.462897202199219e-05
PIK3R5,TLR1,0.9098118378441602,1.6013098802493148e-05
PIK3R5,TLR6,0.8842189263678141,6.013465319486465e-05
PIK3R5,TNFAIP8L2,0.8883931228173844,4.954817390114356e-05
PIK3R5,TREM2,0.9331454430166328,3.2304931942969963e-06
PIK3R5,WDFY4,0.8711450951695282,0.0001055188371461
PLD1,PPP1R14A,0.8711342015919306,0.0001055656068782
PLD1,RNF125,0.9195180999501886,8.725523312908058e-06
PLD1,RTKN,0.8511650643631413,0.0002239755581303
PLD1,SLC45A3,0.8838451419374037,6.116461637547774e-05
PLD1,SLC6A9,0.8972841871908515,3.194480514319044e-05
PLD1,SMIM5,0.8811444679729681,6.903394162296795e-05
PLD1,ST18,0.8553226607625699,0.0001932722463761
PLD1,TF,0.9011710172565478,2.603768212469448e-05
PLD1,TMEM125,0.8608393468207632,0.0001578089138939
PLD1,TMEM63A,0.9440454460112784,1.2398648877051515e-06
PLD1,TRIM59,0.8934605239793215,3.876224452498223e-05
PLD1,TYMS,0.8942476669337922,3.727126893400816e-05
PLD1,UGT8,0.8659982410410949,0.0001295389943933
PLD4,PLVAP,0.8570374627733184,0.000181630915971
PLD4,PTGS1,0.9467723133056823,9.46976933537054e-07
PLD4,RASAL3,0.8906164986215759,4.4553558901801344e-05
PLD4,RNASE6,0.9010299418669728,2.623543734556692e-05
PLD4,SELPLG,0.9718191264832666,3.0086564367355354e-08
PLD4,SMIM35,0.9039233653546884,2.2413041609472863e-05
PLD4,SUSD3,0.9373420946448968,2.2802075496674933e-06
PLD4,TBXAS1,0.8605422311848675,0.0001595755588653
PLD4,TLR1,0.9105373649135922,1.5339231269515854e-05
PLD4,TMEM119,0.8712247519458014,0.0001051773473912
PLD4,TREM2,0.945138733164548,1.1147185956657265e-06
PLD4,WDFY4,0.9136480298754516,1.2703806375595324e-05
PLVAP,PTGS1,0.8506750613801737,0.000227835774174
PLVAP,SELPLG,0.8607496469042275,0.0001583406159651
PLVAP,SIGLEC10,0.8961125055088301,3.392221067247959e-05
PLVAP,SIGLEC8,0.8520184769252958,0.0002173768240479
PLVAP,SUSD3,0.8538972738421171,0.0002033944915958
PLVAP,SYK,0.9217853069589124,7.4898119665367235e-06
PLVAP,TBXAS1,0.9081244262788648,1.767288172932617e-05
PLVAP,TMEM119,0.9277554637059676,4.896619290547977e-06
PLVAP,TREM2,0.8993019387876988,2.875725862584436e-05
PLXNB3,PPP1R14A,0.9266481434037844,5.312364820331349e-06
PLXNB3,PRR18,0.9653767947979884,9.220424947344586e-08
PLXNB3,RNF125,0.8518292509381903,0.0002188264221012
PLXNB3,RTKN,0.9119949145567317,1.4054482502433418e-05
PLXNB3,S1PR5,0.9142438453241742,1.2243488220060692e-05
PLXNB3,SH3TC2-DT,0.8921310850407078,4.138891431390153e-05
PLXNB3,SLC45A3,0.8846012461120022,5.9095599423890064e-05
PLXNB3,SLC5A11,0.88892741707872,4.830885327436582e-05
PLXNB3,SLC6A9,0.8978285596558854,3.1058178079064705e-05
PLXNB3,SMIM5,0.8855242411589513,5.66463425384012e-05
PLXNB3,SOX10,0.8962506699424835,3.368404968567236e-05
PLXNB3,ST18,0.929093520758288,4.4297489987105406e-06
PLXNB3,TF,0.9080623592640044,1.7736473239680873e-05
PLXNB3,TGFA,0.8954518478546828,3.507979551710184e-05
PLXNB3,TMEM125,0.897881405711256,3.097317138457281e-05
PLXNB3,TMEM63A,0.914150155192365,1.2314966592040989e-05
PLXNB3,TMEM88B,0.9280242695215758,4.799774754701014e-06
PLXNB3,TMPRSS5,0.8629399198340845,0.000145759054248
PLXNB3,TMT1B,0.8541273136037437,0.0002017329430201
PLXNB3,TRIM59,0.9154355389715376,1.1363134718501714e-05
PLXNB3,TYMS,0.861147519808211,0.0001559930388678
PLXNB3,UGT8,0.8851334104319151,5.767331121519578e-05
PPP1R14A,PRR18,0.9155728462232964,1.1265071558416097e-05
PPP1R14A,RNF125,0.901698522975199,2.5308833942713942e-05
PPP1R14A,RTKN,0.8899539035395159,4.599767823223226e-05
PPP1R14A,S1PR5,0.9505520497791292,6.36189738909386e-07
PPP1R14A,SLC6A9,0.9092619350683772,1.6539567854870333e-05
PPP1R14A,SMIM5,0.9068796742229952,1.8983857686522425e-05
PPP1R14A,ST18,0.9201129189796088,8.386481833627063e-06
PPP1R14A,TF,0.9000359709977444,2.766325802916772e-05
PPP1R14A,TMEM125,0.87494787541,9.017398082956249e-05
PPP1R14A,TMEM63A,0.9669410994027704,7.171792982513688e-08
PPP1R14A,TMEM88B,0.9339321157910068,3.03153789777222e-06
PPP1R14A,TRIM59,0.8937151386621428,3.8274817335247056e-05
PPP1R14A,TYMS,0.934058662984222,3.0004803832084773e-06
PPP1R14A,UGT8,0.8710334678381904,0.0001059988757761
PRR18,RTKN,0.941078623662577,1.6378405929058787e-06
PRR18,S1PR5,0.930871257053161,3.865804275518372e-06
PRR18,SLC45A3,0.8754003273217424,8.847411977037243e-05
PRR18,SLC5A11,0.8540478743548954,0.0002023054962068
PRR18,SLC6A9,0.8598119119881567,0.0001639851227041
PRR18,SOX10,0.9029628675002416,2.3628540805665527e-05
PRR18,ST18,0.9026865531283352,2.3987860350165465e-05
PRR18,TF,0.9097310755457262,1.6089562000564207e-05
PRR18,TGFA,0.876339969070317,8.50257723982576e-05
PRR18,TMEM125,0.8927654841872465,4.011823267094702e-05
PRR18,TMEM233,0.8566280398041484,0.0001843581833972
PRR18,TMEM63A,0.9045361889775064,2.1664183474719085e-05
PRR18,TMEM88B,0.9491492146835776,7.399892140514396e-07
PRR18,TRIM59,0.9006761465553668,2.673669432785326e-05
PRR18,TYMS,0.9087465274414884,1.7045584525847243e-05
PRR18,UGT8,0.8784178620299514,7.778144533677946e-05
PTAFR,SIGLEC10,0.8555056131720304,0.0001920026427383
PTAFR,SYK,0.9346892269249164,2.8495391088449285e-06
PTAFR,TMEM119,0.8882421989588203,4.990282873667276e-05
PTGS1,RNASE6,0.8790190168372566,7.578054311077773e-05
PTGS1,SCN7A,0.8727808642184482,9.868148822558062e-05
PTGS1,SELPLG,0.941534327342872,1.5707661226327785e-06
PTGS1,SMIM35,0.9371038020806994,2.327230095459078e-06
PTGS1,STAC,0.8570958971813902,0.0001812443063714
PTGS1,SUSD3,0.9107762794890298,1.5122399774573077e-05
PTGS1,TBXAS1,0.8584821837787228,0.0001722630507379
PTGS1,TLR1,0.9066173400847134,1.9269885168520704e-05
PTGS1,TMEM119,0.8649224645672469,0.0001350709655047
PTGS1,TREM2,0.920880052548476,7.965005130998434e-06
PTGS1,TSPAN2,0.8750610256352653,8.974644649834282e-05
PTGS1,WDFY4,0.8926597635258389,4.0327783561464805e-05
PTPRH,SLC6A9,0.9060893915631908,1.9856035688826983e-05
PTPRH,TGFA,0.9178007102444268,9.766965940765234e-06
PTPRH,TMEM125,0.8658021708162639,0.0001305335201646
PTPRH,TMEM255A,0.9184446728982302,9.365327123153516e-06
PTPRH,UGT8,0.8720632198083726,0.0001016361215174
RASAL3,RNASE6,0.9339277378869788,3.0326169702714016e-06
RASAL3,SELPLG,0.914719608553882,1.1885660564748133e-05
RASAL3,SIGLEC11,0.9117250666044646,1.4285546522210276e-05
RASAL3,ST6GALNAC2,0.8852815743280813,5.728224573526888e-05
RASAL3,SUSD3,0.9093199804321662,1.648334675771975e-05
RASAL3,SYK,0.8940516231025639,3.763822433663526e-05
RASAL3,TBXAS1,0.8885676496949676,4.914057851395551e-05
RASAL3,TLR1,0.8599856424982498,0.0001629274615712
RASAL3,TLR6,0.911948780718312,1.40937707861453e-05
RASAL3,TMEM119,0.8941871066788223,3.7384317695591446e-05
RASAL3,TNFAIP8L2,0.8876226787262551,5.138003488548511e-05
RASAL3,TREM2,0.9375119097847202,2.2471695861942995e-06
RASAL3,WDFY4,0.9683243469893582,5.6844752682640764e-08
RNASE6,SELPLG,0.9193802341546516,8.805662834395867e-06
RNASE6,SUSD3,0.8514483050469611,0.0002217680609215
RNASE6,SYK,0.8548047768344631,0.000196902413816
RNASE6,TBXAS1,0.8686266299969463,0.0001167812592629
RNASE6,TLR1,0.8976408840143123,3.136158463615876e-05
RNASE6,TLR6,0.9232167633744974,6.785319828620233e-06
RNASE6,TMEM119,0.8506303410136222,0.0002281906980803
RNASE6,TNFAIP8L2,0.9303677873469156,4.0192551728462895e-06
RNASE6,TREM2,0.9228278701512508,6.971180573465788e-06
RNASE6,WDFY4,0.935667793872676,2.627510116925701e-06
RNF125,RTKN,0.8531267668396074,0.0002090393199861
RNF125,S1PR5,0.8841534631881189,6.031402549648805e-05
RNF125,SLC6A9,0.8809103052501422,6.975270802456109e-05
RNF125,SMIM5,0.904974301222332,2.114126822120525e-05
RNF125,SOX10,0.8515361997787779,0.0002210865669626
RNF125,ST18,0.9379324933225748,2.1670100497426917e-06
RNF125,TF,0.895195201059579,3.553795097000442e-05
RNF125,TMEM63A,0.9206858777893856,8.070034268106137e-06
RNF125,TMEM88B,0.8823005722048902,6.557168807974295e-05
RNF125,TRIM59,0.8881451878722637,5.013186744622903e-05
RNF125,TYMS,0.9316874511335916,3.6271303139449984e-06
RNF125,UGT8,0.940897703610748,1.6651051086493317e-06
RTKN,S1PR5,0.902258134217354,2.4553657285666186e-05
RTKN,SLC45A3,0.9035860611875152,2.2834021528216782e-05
RTKN,SLC6A9,0.8692654087025603,0.0001138378751718
RTKN,SMIM5,0.8825922810132132,6.472046452122424e-05
RTKN,SOX10,0.9316324777950468,3.6428215904296857e-06
RTKN,ST18,0.8944588090112482,3.68792721467339e-05
RTKN,TF,0.907712912679472,1.8097951505556495e-05
RTKN,TMEM125,0.8737366359035973,9.485352230988302e-05
RTKN,TMEM63A,0.919293478157058,8.856396694325722e-06
RTKN,TMEM88B,0.9094533478740164,1.635475387848015e-05
RTKN,TRIM59,0.8845979120123239,5.910459807245346e-05
RTKN,TYMS,0.9082071235298796,1.7588438697069447e-05
RTKN,UGT8,0.857503526233959,0.0001785655862717
S1PR5,SH3TC2-DT,0.853769060041063,0.0002043252825931
S1PR5,SLC45A3,0.8705952996924865,0.0001079000631856
S1PR5,SLC6A9,0.854371394622304,0.000199981814593
S1PR5,SMIM5,0.916748060242005,1.0453344763680732e-05
S1PR5,SOX10,0.8793992962743891,7.453624095780848e-05
S1PR5,ST18,0.9633349779036686,1.258649680086943e-07
S1PR5,TF,0.8879515024713498,5.059167222266504e-05
S1PR5,TMEM125,0.8711754246835528,0.0001053887097567
S1PR5,TMEM63A,0.9410964226127518,1.6351779694635266e-06
S1PR5,TMEM88B,0.985174921158932,9.020742360539955e-10
S1PR5,TMPRSS5,0.8511059939592363,0.0002244381321636
S1PR5,TRIM59,0.9125698138631588,1.3572249013417957e-05
S1PR5,TYMS,0.9518447982105424,5.513128298372137e-07
S1PR5,UGT8,0.8856005258445251,5.644761378946e-05
SAMSN1,SYK,0.8673836176038744,0.0001226830515215
SAMSN1,TLR1,0.8622197598762156,0.0001498044308761
SAMSN1,TLR6,0.9043234884963308,2.192178123185995e-05
SAMSN1,TNFAIP8L2,0.8691022378759513,0.0001145840369777
SAMSN1,TREM2,0.8575902017716878,0.0001780000906581
SAMSN1,WDFY4,0.8870089118095023,5.287790613645317e-05
SCN7A,TMEM119,0.8572681205654449,0.0001801086675306
SDC1,SLC6A5,0.927615038810205,4.947835584487868e-06
SDC1,TMEM272,0.8540885691247494,0.0002020120298738
SELPLG,SMIM35,0.868313071526738,0.0001182481600573
SELPLG,SUSD3,0.9433822525004444,1.3211683261157784e-06
SELPLG,SYK,0.8759215512990739,8.654776299140776e-05
SELPLG,TBXAS1,0.8815876165127529,6.768993115961588e-05
SELPLG,TLR1,0.8989593728009011,2.9279582423315724e-05
SELPLG,TLR6,0.8727273823279517,9.88992825170514e-05
SELPLG,TMEM119,0.9160337642343608,1.0940868105271977e-05
SELPLG,TREM2,0.938897000227098,1.991902607222959e-06
SELPLG,WDFY4,0.9203364707920711,8.261843367062626e-06
SERPINA5,SLC6A5,0.8868936681831504,5.316301784836269e-05
SERPINA5,TBX19,0.853685983061888,0.0002049302035631
SH3TC2-DT,SLC35D2-HSD17B3,0.9212906419992954,7.746549305445048e-06
SH3TC2-DT,SLC45A3,0.8844978951660263,5.937505206514092e-05
SH3TC2-DT,SLC5A11,0.8628443002772257,0.0001462911037684
SH3TC2-DT,ST18,0.8657077694600854,0.0001310145207351
SH3TC2-DT,TF,0.8552255814267558,0.0001939486418755
SH3TC2-DT,TGFA,0.8787756420521402,7.658557215157061e-05
SH3TC2-DT,TMEM125,0.908882540775787,1.691085472150392e-05
SH3TC2-DT,TMEM235,0.8677731530900458,0.0001208084959221
SH3TC2-DT,TMEM63A,0.862564497050403,0.0001478569018619
SH3TC2-DT,TMEM88B,0.8711050196254336,0.0001056909763687
SH3TC2-DT,TMPRSS5,0.8575563160289247,0.0001782210005973
SH3TC2-DT,TRIM59,0.8702798056308383,0.0001092857743872
SIGLEC10,SIGLEC8,0.9541670916539768,4.219800181653622e-07
SIGLEC10,SYK,0.9451574042739022,1.1126740333818265e-06
SIGLEC10,TBXAS1,0.9313286684017272,3.730532604722503e-06
SIGLEC10,TMEM119,0.9402079340172328,1.7724482431168604e-06
SIGLEC11,WDFY4,0.863066267027935,0.0001450583982357
SIGLEC8,SYK,0.9177708519259884,9.785920188396088e-06
SIGLEC8,TBXAS1,0.9585352282512096,2.453159451715328e-07
SIGLEC8,TMEM119,0.9544938052415464,4.059559860251777e-07
SLC45A3,SLC5A11,0.9541668931768522,4.219899064312119e-07
SLC45A3,SLC6A9,0.9131281281674796,1.311678082677542e-05
SLC45A3,SMIM5,0.8947843561322946,3.628137094992755e-05
SLC45A3,SOX10,0.8751487997074691,8.941591330602851e-05
SLC45A3,ST18,0.9005885900139006,2.686192540055884e-05
SLC45A3,TF,0.9689208982121688,5.1259637941609136e-08
SLC45A3,TGFA,0.9236000572469614,6.606071750612182e-06
SLC45A3,TMEM125,0.9554018436164328,3.639972946861552e-07
SLC45A3,TMEM233,0.8730565394454574,9.756493108572404e-05
SLC45A3,TMEM235,0.9734886208564308,2.1572278609446845e-08
SLC45A3,TMEM63A,0.9266491000227796,5.311993740700452e-06
SLC45A3,TMEM88B,0.9226876463880472,7.039196323085006e-06
SLC45A3,TMT1B,0.8825695971317089,6.47863382257449e-05
SLC45A3,TRIM59,0.9675747119112862,6.455550033895872e-08
SLC45A3,TYMS,0.8813771511749614,6.832560547534001e-05
SLC45A3,UGT8,0.9238507079949306,6.490937292476319e-06
SLC5A11,SLC6A9,0.8852667915541079,5.732116781500255e-05
SLC5A11,SMIM5,0.8625433947734055,0.0001479755317111
SLC5A11,ST18,0.8768294579792081,8.327252491631233e-05
SLC5A11,TF,0.9440476008642056,1.239607493386452e-06
SLC5A11,TGFA,0.8823576003213623,6.540457529412591e-05
SLC5A11,TMEM125,0.925959693179476,5.584908410083156e-06
SLC5A11,TMEM233,0.855101724466974,0.0001948143453806
SLC5A11,TMEM235,0.985378069546532,8.364761701665881e-10
SLC5A11,TMEM63A,0.8988179292494056,2.9497458973294716e-05
SLC5A11,TMEM88B,0.9086900393089624,1.7101793051976724e-05
SLC5A11,TRIM59,0.9652473975004496,9.409203068648327e-08
SLC5A11,UGT8,0.8788284829542735,7.641020713261112e-05
SLC6A9,SMIM5,0.9055149799402896,2.0509987795165105e-05
SLC6A9,SOX10,0.8829822043755902,6.359649628239707e-05
SLC6A9,ST18,0.8681183310379903,0.0001191665865468
SLC6A9,TF,0.9363025739576452,2.4911303653222263e-06
SLC6A9,TGFA,0.9349525231784398,2.7883604042954296e-06
SLC6A9,TMEM125,0.9344593484271648,2.9038370703505785e-06
SLC6A9,TMEM235,0.8676385888284296,0.0001214534521837
SLC6A9,TMEM255A,0.8509717296448709,0.0002254923701402
SLC6A9,TMEM63A,0.9383377342912612,2.091980674842368e-06
SLC6A9,TMEM88B,0.868044600978392,0.0001195157924069
SLC6A9,TMT1B,0.9155582667617818,1.1275451526589336e-05
SLC6A9,TRIM59,0.897761532230424,3.116626616715178e-05
SLC6A9,TYMS,0.8615581562810114,0.0001535993500019
SLC6A9,UGT8,0.9193409251325756,8.828621132788526e-06
SMIM35,SUSD3,0.892747205369047,4.015440080405188e-05
SMIM35,TREM2,0.8870598299187775,5.275232642856011e-05
SMIM35,WDFY4,0.864460901023194,0.0001375015214554
SMIM5,SOX10,0.8628279585845486,0.0001463821876038
SMIM5,ST18,0.958641329785428,2.419329458596029e-07
SMIM5,TF,0.8919565044930252,4.17442023687176e-05
SMIM5,TMEM125,0.8595120256805169,0.0001658236897965
SMIM5,TMEM63A,0.9450732021247702,1.1219186334557026e-06
SMIM5,TMEM88B,0.9000393391648671,2.7658316435113977e-05
SMIM5,TMPRSS5,0.8679766276782354,0.000119838456411
SMIM5,TMT1B,0.8526561957040656,0.0002125476649905
SMIM5,TRIM59,0.900456714469847,2.705143527941613e-05
SMIM5,TYMS,0.8806517206540779,7.055338950526893e-05
SMIM5,UGT8,0.883576167057567,6.191448656946937e-05
SMOC1,SOX10,0.9223334492739876,7.213389384670921e-06
SOX10,ST18,0.8895738865152862,4.6842717350372086e-05
SOX10,TF,0.8788716548636063,7.626716971535317e-05
SOX10,TGFA,0.9205872606012704,8.123802761931797e-06
SOX10,TMEM125,0.8686458247352139,0.0001166919362355
SOX10,TMEM63A,0.8592768985269147,0.0001672766903801
SOX10,TMEM88B,0.8787878976280878,7.654487045518543e-05
SOX10,TMT1B,0.8994404615415436,2.854818668015469e-05
SOX10,TYMS,0.8591505418395767,0.0001680617115634
SOX10,UGT8,0.9099604800883364,1.5873134301945516e-05
SPOCD1,TNC,0.8760901950870903,8.593172256268945e-05
ST18,TF,0.9130128538769068,1.3209796115294322e-05
ST18,TGFA,0.8763052284946629,8.515131957173314e-05
ST18,TMEM125,0.8617963840930741,0.0001522241576342
ST18,TMEM235,0.8551657101269354,0.0001943667313976
ST18,TMEM63A,0.9387382736122069,2.019903088540792e-06
ST18,TMEM88B,0.9623421810637708,1.4550894831638346e-07
ST18,TMPRSS5,0.8773142377728913,8.156478049142703e-05
ST18,TRIM59,0.9404233751242776,1.7383360817894028e-06
ST18,TYMS,0.9288909693958024,4.49801115382556e-06
ST18,UGT8,0.9320512314216014,3.524667183093219e-06
ST6GALNAC2,TMEM255A,0.8527700925513293,0.0002116942384173
ST6GALNAC2,TREM2,0.8642485686719074,0.0001386313059996
ST6GALNAC2,WDFY4,0.8877253739076679,5.1132770155867246e-05
SUSD3,SYK,0.8981221591253702,3.058826531499403e-05
SUSD3,TBXAS1,0.8844454708441709,5.951720757299168e-05
SUSD3,TLR1,0.8578359860727748,0.0001764042832796
SUSD3,TLR6,0.8597416248470586,0.0001644145790563
SUSD3,TMEM119,0.926546450459712,5.3519319323770285e-06
SUSD3,TREM2,0.9080133502854616,1.7786816069299653e-05
SUSD3,WDFY4,0.9195187031613514,8.725173972488136e-06
SYK,TBXAS1,0.9586915976957648,2.403434679574516e-07
SYK,TLR6,0.8946491827218779,3.652867826985347e-05
SYK,TMEM119,0.9654474638852628,9.118634102439092e-08
SYK,TREM2,0.91142208941222,1.454861647818351e-05
SYK,WDFY4,0.8919780979555068,4.170012540528277e-05
